<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170118,110000,166.8300000,167.0400000,166.2500000,166.4400000,1555250
20170118,111500,166.4400000,166.8000000,166.1500000,166.6900000,939680
20170118,113000,166.7100000,167.7500000,166.6900000,167.4400000,3403810
20170118,114500,167.4500000,167.8000000,167.4000000,167.7500000,1079580
20170118,120000,167.7100000,167.7900000,167.3500000,167.5400000,1175820
20170118,121500,167.5600000,167.5600000,166.9100000,167.0300000,1361390
20170118,123000,167.0300000,167.2400000,166.6100000,166.8500000,908330
20170118,124500,166.7900000,167.0600000,166.7000000,166.9400000,402070
20170118,130000,166.9200000,166.9600000,164.7200000,165.1200000,4302170
20170118,131500,165.1200000,165.5600000,164.8000000,165.2200000,1239750
20170118,133000,165.2200000,165.2200000,164.3100000,164.9000000,2400890
20170118,134500,164.9000000,165.2800000,164.7600000,165.0200000,921950
20170118,140000,165.0000000,165.7500000,164.8400000,165.4100000,840390
20170118,141500,165.4100000,165.7400000,165.4100000,165.5000000,376660
20170118,143000,165.5100000,165.5100000,164.7000000,165.4800000,891400
20170118,144500,165.4500000,165.6700000,165.0600000,165.2000000,581550
20170118,150000,165.1700000,165.2500000,164.8500000,165.0100000,660920
20170118,151500,165.0000000,165.0800000,164.8100000,164.9700000,352930
20170118,153000,164.9600000,165.1800000,164.9200000,165.1200000,174560
20170118,154500,165.1500000,165.2000000,165.0000000,165.1300000,180720
20170118,160000,165.1100000,165.4500000,164.7300000,165.4000000,766270
20170118,161500,165.3700000,165.6400000,165.3400000,165.4100000,576830
20170118,163000,165.4100000,166.1400000,165.1300000,165.8300000,2546620
20170118,164500,165.8200000,165.8300000,165.4100000,165.5000000,1043760
20170118,170000,165.5000000,165.6500000,165.2200000,165.3900000,763930
20170118,171500,165.3700000,165.6000000,165.3400000,165.4500000,360940
20170118,173000,165.5000000,166.0000000,164.9100000,165.1200000,1927920
20170118,174500,165.1400000,165.8300000,164.9900000,165.5000000,1385080
20170118,180000,165.4900000,165.4900000,165.0900000,165.2300000,385030
20170118,181500,165.3000000,165.4600000,165.1300000,165.2400000,934600
20170118,183000,165.2400000,165.5000000,165.2200000,165.5000000,1019860
20170118,184500,165.2400000,165.2400000,165.2400000,165.2400000,693550
20170119,100000,165.5000000,165.8700000,165.3500000,165.7500000,1074450
20170119,101500,165.7500000,165.8100000,164.8500000,165.3600000,918240
20170119,103000,165.3300000,166.1900000,165.1600000,166.1900000,955460
20170119,104500,166.1900000,166.9700000,166.0000000,166.8600000,1978080
20170119,110000,166.9000000,166.9900000,165.5400000,165.7200000,2269560
20170119,111500,165.7200000,166.2700000,165.0300000,165.3000000,2431590
20170119,113000,165.3000000,165.5800000,164.6900000,165.0100000,2050880
20170119,114500,165.0500000,165.4900000,164.9400000,164.9900000,1479070
20170119,120000,165.0400000,165.7000000,164.8700000,165.2900000,2184070
20170119,121500,165.2900000,165.7900000,165.0000000,165.6300000,2240680
20170119,123000,165.6400000,165.6800000,165.2600000,165.3800000,492210
20170119,124500,165.4000000,166.0000000,165.2000000,165.9000000,825060
20170119,130000,165.9000000,166.4300000,165.9000000,166.2100000,1434590
20170119,131500,166.1800000,166.2500000,165.7300000,165.7700000,689690
20170119,133000,165.7900000,165.9300000,165.4000000,165.5900000,508610
20170119,134500,165.6000000,165.8200000,165.4700000,165.6400000,285010
20170119,140000,165.6600000,165.7400000,165.1900000,165.4200000,701510
20170119,141500,165.4200000,165.7500000,165.1300000,165.2000000,468500
20170119,143000,165.2400000,165.5900000,165.1500000,165.3600000,363430
20170119,144500,165.3600000,165.3600000,165.0000000,165.2400000,727630
20170119,150000,165.2500000,165.5500000,165.2400000,165.3700000,269390
20170119,151500,165.3700000,165.5200000,165.2800000,165.3300000,303350
20170119,153000,165.3300000,165.3800000,165.0100000,165.0600000,485890
20170119,154500,165.1000000,165.2700000,165.0400000,165.0800000,323060
20170119,160000,165.0700000,165.6600000,164.8900000,165.4700000,2517720
20170119,161500,165.4900000,165.9900000,165.2200000,165.6500000,1092080
20170119,163000,165.6800000,165.7900000,165.5400000,165.6400000,698940
20170119,164500,165.6000000,165.7300000,165.4000000,165.5100000,601910
20170119,170000,165.5200000,165.7200000,165.4700000,165.4800000,676460
20170119,171500,165.4900000,165.7000000,165.4300000,165.5700000,522570
20170119,173000,165.5900000,165.8900000,165.5200000,165.7700000,925630
20170119,174500,165.8400000,165.8400000,165.4000000,165.5500000,224710
20170119,180000,165.5600000,166.2000000,165.5300000,166.0900000,1281070
20170119,181500,166.1100000,166.2400000,165.7700000,165.8300000,1043830
20170119,183000,165.9200000,166.3800000,165.8800000,166.2200000,2538610
20170119,184500,166.3000000,166.3000000,166.3000000,166.3000000,889050
20170120,100000,166.5000000,166.5500000,165.8600000,166.0900000,1041180
20170120,101500,166.0800000,166.3900000,166.0000000,166.1000000,900110
20170120,103000,166.0900000,166.2900000,165.4600000,165.4900000,1165520
20170120,104500,165.5300000,165.9700000,165.4200000,165.9700000,559460
20170120,110000,165.9500000,166.9100000,165.9400000,166.2400000,2407310
20170120,111500,166.2400000,166.6900000,166.0900000,166.4100000,668030
20170120,113000,166.4900000,166.6700000,166.0500000,166.3200000,412260
20170120,114500,166.2500000,166.4600000,166.1000000,166.3700000,332630
20170120,120000,166.3200000,166.4500000,165.5100000,165.6100000,1105670
20170120,121500,165.6000000,166.0000000,165.5500000,165.8000000,474890
20170120,123000,165.8000000,166.1000000,165.6500000,166.0700000,421280
20170120,124500,166.0600000,166.2200000,165.8700000,166.0900000,496850
20170120,130000,166.1200000,166.3500000,166.0300000,166.2800000,646680
20170120,131500,166.2500000,166.2600000,165.8000000,166.0300000,246430
20170120,133000,165.9600000,166.2000000,165.8700000,166.1600000,137080
20170120,134500,166.1700000,166.6500000,166.1100000,166.6500000,910760
20170120,140000,166.6300000,167.2000000,166.4700000,167.0000000,3549170
20170120,141500,167.0500000,167.1500000,166.7500000,166.9200000,1028990
20170120,143000,166.9400000,167.4500000,166.9200000,167.3500000,1295110
20170120,144500,167.3400000,167.6600000,167.0100000,167.2700000,1298740
20170120,150000,167.3000000,167.5000000,167.0800000,167.3700000,576180
20170120,151500,167.3700000,168.1500000,167.3200000,168.0000000,2017350
20170120,153000,168.0000000,168.1900000,167.7100000,167.9200000,565090
20170120,154500,167.9300000,167.9300000,166.7800000,167.2600000,2200740
20170120,160000,167.2300000,167.8100000,167.1500000,167.6200000,813080
20170120,161500,167.6300000,167.7300000,167.4600000,167.5400000,287660
20170120,163000,167.5500000,167.5500000,167.0100000,167.3000000,563090
20170120,164500,167.3000000,167.4900000,166.9000000,167.4900000,514820
20170120,170000,167.5000000,167.5300000,167.2000000,167.3100000,271700
20170120,171500,167.3600000,167.4000000,167.1200000,167.3800000,473950
20170120,173000,167.3900000,167.6000000,167.3500000,167.4400000,780250
20170120,174500,167.4900000,167.7600000,167.3500000,167.5900000,576710
20170120,180000,167.6500000,167.6700000,167.3300000,167.5500000,593500
20170120,181500,167.5900000,168.1700000,167.5500000,167.9600000,1508930
20170120,183000,167.9400000,167.9400000,167.4900000,167.4900000,858750
20170120,184500,167.4900000,167.4900000,167.4900000,167.4900000,868990
20170123,100000,167.3100000,167.3100000,166.2200000,166.3500000,1842830
20170123,101500,166.3500000,166.3500000,165.0000000,165.6100000,2574270
20170123,103000,165.6100000,165.9900000,165.3400000,165.9100000,1274920
20170123,104500,165.9200000,165.9900000,165.5100000,165.6500000,885300
20170123,110000,165.6100000,165.8200000,165.1000000,165.2100000,1491620
20170123,111500,165.1800000,165.1900000,164.5300000,165.0000000,2217140
20170123,113000,164.9800000,165.3400000,164.9000000,165.3000000,807110
20170123,114500,165.3200000,165.3500000,164.9200000,165.1700000,809980
20170123,120000,165.1900000,165.4500000,165.0600000,165.2500000,758190
20170123,121500,165.2500000,165.3600000,164.8500000,165.3100000,907120
20170123,123000,165.3300000,165.7000000,165.2900000,165.6500000,832840
20170123,124500,165.6200000,165.7300000,165.1800000,165.3600000,747780
20170123,130000,165.2700000,165.5900000,165.1300000,165.2000000,464350
20170123,131500,165.2200000,165.6300000,165.2200000,165.5000000,945400
20170123,133000,165.5500000,165.5900000,165.2100000,165.5000000,1100560
20170123,134500,165.4100000,165.5600000,165.0900000,165.3000000,700400
20170123,140000,165.3500000,165.3700000,164.8700000,165.2300000,1249690
20170123,141500,165.3000000,165.5700000,165.1900000,165.5100000,454570
20170123,143000,165.4300000,165.9500000,165.3500000,165.8200000,1109340
20170123,144500,165.8200000,166.1900000,165.7400000,165.9700000,1222320
20170123,150000,165.9600000,166.8800000,165.7900000,166.8800000,1901510
20170123,151500,166.8200000,167.0600000,166.5300000,166.6800000,1335080
20170123,153000,166.6800000,166.6800000,166.3300000,166.3400000,356320
20170123,154500,166.3400000,166.5000000,166.1100000,166.2600000,752760
20170123,160000,166.3200000,166.4000000,166.0700000,166.2000000,590530
20170123,161500,166.2200000,166.3900000,166.1000000,166.1900000,197830
20170123,163000,166.2100000,166.5500000,166.1000000,166.3700000,1027490
20170123,164500,166.3700000,166.5100000,166.1200000,166.3400000,508000
20170123,170000,166.3400000,166.3700000,166.1200000,166.2200000,363920
20170123,171500,166.2400000,166.4500000,166.1800000,166.2800000,207650
20170123,173000,166.3400000,166.8300000,166.2000000,166.4400000,832000
20170123,174500,166.4900000,166.7000000,166.4100000,166.6400000,492910
20170123,180000,166.6700000,167.0300000,166.5000000,166.6400000,1550090
20170123,181500,166.6400000,166.7000000,165.9100000,166.1500000,1523280
20170123,183000,166.1600000,166.7600000,166.0700000,166.4000000,1478760
20170123,184500,166.7500000,166.7500000,166.7500000,166.7500000,920650
20170124,100000,167.3800000,168.3100000,167.2400000,167.8500000,2426640
20170124,101500,167.8700000,168.1500000,167.7500000,167.9300000,1119590
20170124,103000,167.8900000,168.7500000,167.8200000,168.4100000,2652280
20170124,104500,168.4600000,169.3600000,168.3900000,168.9800000,2121510
20170124,110000,168.9800000,169.3400000,168.6800000,168.8800000,1450150
20170124,111500,168.8800000,169.0900000,168.1200000,168.4700000,1722210
20170124,113000,168.4700000,168.9100000,168.3000000,168.8500000,1197820
20170124,114500,168.7900000,169.0000000,168.5500000,168.8500000,1338080
20170124,120000,168.8100000,169.1700000,168.3800000,168.5000000,1767280
20170124,121500,168.5000000,168.9200000,168.4900000,168.8000000,844750
20170124,123000,168.7500000,168.9200000,168.6300000,168.8000000,543020
20170124,124500,168.8000000,168.9400000,168.5400000,168.7900000,692580
20170124,130000,168.7400000,169.1000000,168.7000000,169.0700000,952020
20170124,131500,169.0700000,169.3500000,168.4300000,168.7100000,1539260
20170124,133000,168.7000000,168.7600000,168.5100000,168.7400000,433290
20170124,134500,168.7400000,168.7600000,168.5500000,168.5600000,260430
20170124,140000,168.5600000,168.7400000,168.3300000,168.6500000,633580
20170124,141500,168.6500000,168.7400000,168.4600000,168.5400000,263110
20170124,143000,168.5400000,168.6600000,168.4100000,168.5500000,587050
20170124,144500,168.5400000,168.8900000,168.5000000,168.7500000,725820
20170124,150000,168.6900000,168.9900000,168.6900000,168.9500000,610910
20170124,151500,168.9500000,169.1200000,168.8000000,169.0300000,419280
20170124,153000,169.0300000,170.3500000,169.0000000,170.1000000,5899200
20170124,154500,170.1100000,170.3000000,169.9100000,170.1500000,1152780
20170124,160000,170.1500000,170.7000000,170.0400000,170.4500000,3148030
20170124,161500,170.4300000,170.4300000,170.1000000,170.1900000,1201740
20170124,163000,170.2000000,170.2000000,169.8100000,170.0000000,844810
20170124,164500,170.0000000,170.0000000,169.8800000,170.0000000,295720
20170124,170000,170.0000000,170.1600000,169.8700000,169.9500000,714440
20170124,171500,169.9500000,170.0000000,169.6900000,169.7500000,1285950
20170124,173000,169.7700000,170.0500000,169.7400000,169.9000000,1186090
20170124,174500,169.8900000,170.3800000,169.8100000,170.2500000,1233950
20170124,180000,170.2500000,170.4300000,170.2200000,170.3600000,1071540
20170124,181500,170.3900000,170.4200000,170.1000000,170.1700000,921130
20170124,183000,170.2700000,170.4200000,169.8800000,169.8900000,1450650
20170124,184500,170.2500000,170.2500000,170.2500000,170.2500000,660590
20170125,100000,170.3600000,171.0000000,169.9200000,170.2500000,1817680
20170125,101500,170.2500000,170.4000000,170.0000000,170.3300000,1607560
20170125,103000,170.3300000,170.5500000,170.1000000,170.1400000,584410
20170125,104500,170.1400000,170.3400000,169.9000000,170.0400000,1491250
20170125,110000,170.0500000,170.2900000,169.5000000,169.7500000,2316930
20170125,111500,169.7000000,169.8400000,169.5000000,169.8000000,1614840
20170125,113000,169.8500000,170.1500000,169.6700000,169.9800000,952500
20170125,114500,169.9300000,170.1400000,169.8200000,170.0200000,404720
20170125,120000,170.0200000,170.3500000,169.9000000,170.0700000,986600
20170125,121500,170.0500000,170.3000000,169.8800000,170.1800000,1102100
20170125,123000,170.1800000,170.7000000,170.0600000,170.1000000,2214550
20170125,124500,170.1200000,170.5000000,169.9300000,170.4400000,1291510
20170125,130000,170.4200000,170.4200000,169.9100000,170.1900000,481950
20170125,131500,170.1300000,170.3400000,170.0100000,170.1200000,533910
20170125,133000,170.1700000,170.6000000,170.1700000,170.4400000,718990
20170125,134500,170.4500000,170.5000000,170.1700000,170.2800000,569230
20170125,140000,170.2500000,170.2700000,169.7000000,169.8100000,1454590
20170125,141500,169.8200000,170.1500000,169.8000000,170.0000000,942930
20170125,143000,170.0000000,170.3000000,169.9000000,170.1000000,1377390
20170125,144500,170.1000000,170.4500000,170.0700000,170.3300000,304870
20170125,150000,170.2700000,170.8900000,170.2000000,170.6300000,1323380
20170125,151500,170.5900000,170.6900000,170.3500000,170.5500000,560730
20170125,153000,170.5400000,170.8700000,170.2500000,170.2500000,1240320
20170125,154500,170.2800000,170.7000000,170.1000000,170.1000000,1144500
20170125,160000,170.1000000,170.6000000,170.0800000,170.5000000,1288310
20170125,161500,170.5300000,170.6300000,170.2000000,170.5200000,415650
20170125,163000,170.4800000,170.8000000,170.4200000,170.6500000,1325440
20170125,164500,170.6700000,171.2900000,170.6000000,171.1800000,2184310
20170125,170000,171.1700000,171.3000000,170.7200000,170.7600000,1692440
20170125,171500,170.7600000,170.8000000,170.2100000,170.5000000,1695400
20170125,173000,170.5000000,170.7800000,170.4400000,170.6500000,837250
20170125,174500,170.6500000,170.6500000,170.1600000,170.2100000,758720
20170125,180000,170.1600000,170.2800000,169.7300000,170.2100000,1627960
20170125,181500,170.1700000,170.4000000,170.1000000,170.1100000,827020
20170125,183000,170.0800000,170.5600000,169.8600000,170.0000000,2115240
20170125,184500,170.2600000,170.2600000,170.2600000,170.2600000,698410
20170126,100000,170.8200000,170.8600000,170.2500000,170.2500000,1890810
20170126,101500,170.2500000,171.0800000,170.2400000,170.8000000,1219810
20170126,103000,170.7800000,170.9700000,170.0500000,170.1100000,1505760
20170126,104500,170.0800000,170.2800000,169.0600000,169.6000000,2385980
20170126,110000,169.6000000,170.8000000,169.5000000,170.7600000,2667580
20170126,111500,170.7600000,172.0000000,170.6300000,171.4500000,5994110
20170126,113000,171.4500000,172.1000000,171.4500000,171.9000000,2920410
20170126,114500,171.8800000,172.4000000,171.6800000,172.1500000,2528340
20170126,120000,172.1400000,172.9300000,172.1300000,172.8400000,3116920
20170126,121500,172.8300000,172.9100000,172.3000000,172.4500000,1037330
20170126,123000,172.4300000,172.6500000,172.3100000,172.5500000,507920
20170126,124500,172.5500000,172.5700000,172.1500000,172.2800000,852660
20170126,130000,172.2800000,172.8400000,172.2800000,172.5800000,1368960
20170126,131500,172.5900000,172.9500000,172.4600000,172.9100000,1552360
20170126,133000,172.9400000,173.4700000,172.9300000,173.4300000,2464110
20170126,134500,173.4200000,173.6500000,173.4000000,173.5600000,1056530
20170126,140000,173.5600000,173.7500000,173.2000000,173.2700000,973090
20170126,141500,173.2700000,173.4700000,173.2000000,173.4000000,383080
20170126,143000,173.4400000,173.6800000,173.2300000,173.3700000,500950
